salt,concentration_molkg,temperature_K,alpha,permittivity,viscosity,coordination_number,diffusivity,activity_coefficient,conductivity_mScm,solvent_EC,solvent_PC,solvent_DMC,solvent_EMC,solvent_DEC,solvent_DME
PF6,0.325980446998003,280.9456508378964,0.8733710394408043,20.5309418410124,3.6676686786333117,3.7117547045800596,0.07660060803054478,1.152981205825517,48.4340847767724,0.1429440429211319,0.08106644762332943,0.6282325918459905,0.11807474359223596,0.012721540146639811,0.016960633870672454
PF6,0.7063014845361182,299.6049167773796,0.9976105447313306,28.259533089604112,4.259836683431265,4.76153452183156,0.07033248902304164,1.4223449806248425,140.1875924984823,0.05840766493977187,0.32451585625049295,0.1530797740092226,0.33820002271821026,0.10687793464369907,0.018918747438603487
FSI,1.2423414506128518,292.36076043684494,0.7950884304086208,49.677697149651195,5.5633951242540745,5.4694282849983535,0.05255078129580881,1.6386711795018756,139.61201153943654,0.4688622032776386,0.09089741153572857,0.22885077656458833,0.14233385382795943,0.00886095928492943,0.060194795509155484
FSI,0.5506729706502882,282.2099815891768,0.9030558442605039,37.61894147259215,4.170580141179335,4.243221111055089,0.06766684059196015,1.2822857431191792,114.67257541137218,0.2312088869025786,0.22214944872784334,0.01842125713475657,0.32980085396246195,0.023377189273272172,0.17504236399908743
FSI,0.4017969010900616,314.1123983176615,0.8054242870942058,37.9164430817149,3.4342285439191516,3.80904245654281,0.09146519933096692,1.1756350754261713,91.74076248035945,0.38064343618513513,0.024447291648430743,0.13304781703273338,0.25779312126328013,0.13008067064779974,0.073987663222621
PF6,2.2819285437440437,302.11999750840874,0.8387650176987562,32.84015097884648,7.626914927548363,7.785004588451925,0.03961234658815368,2.6038755144435806,114.01502011739369,0.16838554693508762,0.245448696298783,0.03203869808549629,0.09429042219563182,0.4451192382426584,0.014717398242342881
PF6,1.2174960659721747,315.9495321163998,0.7838204821277974,10.980150421209599,5.101726855242676,5.385745883547517,0.061929919237389455,1.6114738204865033,65.94394668565614,0.01006436241974607,0.09125185721586529,0.11866561501461025,0.20260005077762316,0.22232280406704732,0.3550953105051078
TFSI,2.384086998671825,311.13513351704705,0.8867915677360252,22.315455238524674,7.624948904344803,8.285470617928157,0.040804881110712475,2.8779957265198433,119.95791858148236,0.15501028044488901,0.08755254480339077,0.13505165706561575,0.3572984954047732,0.16183237081192936,0.10325465146940191
TFSI,1.8184136319679056,282.20839140771807,0.8965342387934827,41.727343434758055,7.106866055877379,7.075675203370096,0.0397092599169407,2.2594807735552958,143.48763957584816,0.3842224132910578,0.0788768431209399,0.08512170401825876,0.2510776584093801,0.09848104453085561,0.10222033662950768
FSI,1.1652147634618526,282.9646796726088,0.7572679035421992,27.66023083494827,5.578096854627188,5.2059493527579415,0.05072781757776071,1.5545558386971363,92.69425265478698,0.020128978093475376,0.3546153899904374,0.19848021634574936,0.004617094432642733,0.19322940622034715,0.22892891491734788
BF4,0.912199669062524,303.7880912829827,0.9808058838174041,45.46129970633545,4.6437071352713035,5.236727006582031,0.06541930454131324,1.5641544670056935,156.39067385333718,0.4547045824597112,0.0348849406462401,0.13393450198425338,0.06949497122791354,0.125042159815956,0.18193884386592576
TFSI,0.6288471743475286,285.4984898026162,0.8308018223731957,28.204883878511133,4.298682075769854,4.306118446105404,0.06641535353634777,1.298518097451001,97.6176329122007,0.2637901605048077,0.023677058898042856,0.016071789355067416,0.020789499391511562,0.46605863701322514,0.20961285483734524
PF6,2.287054929165449,278.4425544816754,0.9280002567080129,20.753454499845635,8.310937410743033,8.305968903427157,0.033503146603143706,2.8898187407260325,93.9300428927884,0.041812888577018086,0.22087182157504717,0.11883893801721192,0.22214675573899603,0.2824781926347989,0.11385140345692797
TFSI,1.9660719639577653,288.26890931840387,0.897376582600867,25.481542049903283,7.28423288113288,7.410767350409486,0.03957436754459872,2.4160971010137704,115.2476014288457,0.2328593857610014,0.030693088660448117,0.03810606639775349,0.23914595225584753,0.3656402584855481,0.09355524843940152
FSI,1.3931723413975106,300.31858279088624,0.9496080477000336,13.225590213836647,5.741815633694024,6.307419168060436,0.052303766256192874,1.9376653753304294,107.55650761983242,0.059558687279736865,0.057223229780062286,0.029490144799947632,0.3734718690493582,0.11839348091956395,0.361862588171331
BF4,1.3570053511036586,321.79033560992514,0.927318502785562,44.62422827237936,5.29807048327484,6.145940426143602,0.06073726965803224,1.8760867381985729,168.2268845307366,0.08748141759650138,0.5478442624097956,0.1372718503279939,0.09554748398609866,0.1151796063131698,0.016675379366440743
TFSI,1.7879386501915897,297.8000017983841,0.8539195482780586,36.49411220832459,6.655364098195748,6.816889411301211,0.044745861744681543,2.1455112785172155,158.69265583505637,0.3482645058481223,0.05020587141298739,0.43569086217529496,0.048883648832543855,0.09292620394038224,0.02402890779066921
BF4,1.404699449550713,288.9731162014369,0.965001624515651,22.981468316451036,5.997524208940798,6.388843126931697,0.04818206748888995,1.9694781819161786,103.90440049350579,0.18506461390620174,0.04293945505891727,0.006120655777178486,0.0670991391847245,0.390058881488158,0.3087172545848201
PF6,1.825730099845865,329.75317863564754,0.8237650225784929,11.939296876338954,6.11148702571444,6.759931492304408,0.053956292019960404,2.121209189440214,82.13479847084045,0.07383740366695228,0.005216373485103715,0.06160903413686114,0.22646732226056956,0.1059149631487454,0.526954903301768
TFSI,0.4929880799669251,312.8671514883718,0.8710788971713705,19.317848788291563,3.6376243250095164,4.073578782540551,0.08600864837452761,1.2395095243731877,90.07284980238751,0.11184420875431121,0.09395289566259635,0.14527988902709466,0.2555679708460859,0.2022200123627526,0.19113502334715912
FSI,1.470424737335995,320.6454460005291,0.8199489471678291,12.187354151816772,5.547000446516,6.014183038170453,0.057805195635403706,1.8272947741225796,92.05568221439236,0.012023424671318192,0.07517608972272885,0.010468538879051657,0.07084152941818252,0.0026957068394813876,0.8287947104692374
FSI,0.44337341367477046,308.0223672057755,0.9365453251537814,34.01023230296317,3.58778254237094,4.03809824468645,0.08585313172359182,1.2307449653580325,122.36995822452414,0.06931373222582764,0.3813097606793881,0.05169205406333191,0.018728925732166127,0.1529274494233861,0.3260280778759
PF6,0.4610153461339372,305.35036633324694,0.7963810474079769,8.809649182594523,3.656189029922058,3.91785971056324,0.08351602278609657,1.2015014008516076,38.969998628375365,0.004097191966520297,0.07960580621776878,0.008763963862209158,0.42275001974803117,0.3451034501039508,0.13967956810151969
PF6,0.551470507320077,285.4494459878141,0.9681875646094724,32.70078140257789,4.122393402330791,4.334817218590439,0.06924362090877151,1.3059927032205703,112.26811754449393,0.0599031855669312,0.3926293349313549,0.3341161290710246,0.16278866785354806,0.015040403252982356,0.03552227932415896
FSI,0.3544743571027106,282.79655376118706,0.8460766647759894,20.63004849449988,3.707975140793355,3.7497812045151857,0.07626711156986887,1.1617834030233587,67.54619866674895,0.10289011896050834,0.1239975153732391,0.43755411374540115,0.005701379811271766,0.08969015251486476,0.24016671959471475
PF6,0.8056874250919406,321.7059149728349,0.7551967061189604,25.68182267762462,4.1786802133668015,4.5211312239772505,0.07698744544838798,1.3555757133485429,97.60745882700363,0.11626527682684888,0.193102148111695,0.07330218046406509,0.20718154066053057,0.2564124490388941,0.15373640489796633
TFSI,0.27010609098669364,299.51458374270004,0.9890468537634087,18.296571744966624,3.3110231631033664,3.667868948681806,0.09045982736706983,1.14290559772641,72.65699410854918,0.11060009046535861,0.09302315650882857,0.029906549258351775,0.13583288448094677,0.6231246750159791,0.007512644270535376
FSI,1.1727071289986117,319.48365708775106,0.9482698581737553,43.27005341002167,4.9567841826176435,5.780107057237164,0.06445381628841342,1.7437211322133959,216.8452210040401,0.41539607966277103,0.06570844563395441,0.0679507187107105,0.108171817005469,0.3143126122023616,0.028460326784733432
TFSI,2.170494374204585,289.47888702808706,0.925002538516856,38.35469673970762,7.71361194264253,8.019282014939488,0.037528318663243174,2.72878485756406,156.1713592413219,0.22269373267988568,0.25154780034252827,0.2521932851960625,0.16544850079915233,0.015843564728443088,0.09227311625392838
FSI,0.6976954099708417,329.6738844132029,0.9011871783238977,34.88446823641235,3.8709248937712903,4.571885394602894,0.08516669619286117,1.3694060133440558,171.8854103236908,0.2624073108136305,0.12353927112596087,0.07704261587269745,0.17526441292558817,0.02812214751909013,0.33362424174303296
BF4,1.425993391008618,312.21951878677237,0.8679464300407567,8.087101589623062,5.595929920355701,6.094214682469107,0.0557940365998948,1.8567783879313866,63.15545325105899,0.019421091179297665,0.04517233021466483,0.21315938495172626,0.021426656676523135,0.5333327435435827,0.16748779343420536
PF6,1.3968169277205762,318.4882515725051,0.8146474677622738,6.629349907648228,5.431222140079129,5.844783432737616,0.058640255058296134,1.7664231566787614,57.895016007698025,0.015585515058625906,0.010968473099657037,0.13165031621691237,0.20684986243776338,0.24395630318557623,0.390989530001465
BF4,1.6226425439573573,276.3581743421408,0.8003879242935981,50.384497430162334,6.804856662281955,6.2468587440712815,0.04061190235996334,1.9143377661691277,107.87528431298027,0.34897264850664506,0.26758387496643266,0.07656272526183565,0.11449514759106426,0.08507790301488563,0.10730770065913678
TFSI,0.35552601754737845,300.02120430788545,0.9600627551569529,12.698695810981228,3.4911710080644234,3.853318219841288,0.08593712642974294,1.1860917328111884,69.58562062668824,0.0030514360876794117,0.11566467017413488,0.17260620119494846,0.15816221937974503,0.011398560620434029,0.5391169125430584
BF4,0.7388798818674245,314.6221829032578,0.9874088470441875,14.300837833473201,4.128659110980644,4.823941330647148,0.07620444663655662,1.4402090348303906,91.62557636061584,0.011079829026656968,0.14085227327600944,0.37161874221015023,0.06186764634925101,0.031179675758603632,0.3834018333793287
PF6,0.31949075864352866,323.87144089096176,0.9228885367768547,46.160263649320555,3.1705374793327095,3.7371358968956336,0.10215032719282842,1.158848893661145,103.55316276840162,0.45882205354042804,0.03896448203121523,0.1798997893073172,0.09285729343218994,0.03108402221027182,0.1983723594785778
TFSI,1.9128175767574849,279.73345846590723,0.8688333628458276,32.3766345968059,7.394741872134327,7.154799319312032,0.037828698188915745,2.2955210708476206,123.23883780349847,0.3036917519379342,0.024367501711296483,0.09092175042637893,0.09049192453692752,0.1398969608459323,0.35063011054153065
BF4,1.5582360397471635,282.6727251377863,0.9308987309007053,26.630819663013657,6.492911209864066,6.626399879610939,0.043535590739073766,2.065309255891362,103.04159366564224,0.06115488227636828,0.2934764480977665,0.22949559276529752,0.015507474917146625,0.3560750921032446,0.0442905098401762
TFSI,2.305137572711292,290.2851712344272,0.7885609055237678,36.36277833009807,7.994203446362029,7.5443534292351915,0.036311956930059,2.4815185363821,131.74435458440118,0.012734714965373334,0.5085107806171513,0.04591749967340649,0.036481489645021736,0.21306896217472493,0.1832865529243223
FSI,1.2099243909954647,283.2794996073717,0.9391289669113352,19.64192281235992,5.6746665751902725,5.840687608390993,0.04992002540658052,1.7649767573850743,115.60403406981553,0.10537366299816456,0.10528596693902283,0.448876196643886,0.039065552562839945,0.07254318779440384,0.22885543306168285
FSI,2.3142108285488154,294.409540411336,0.9687558296934885,58.692618987872166,7.899408071985402,8.604763078241158,0.03726982297008242,3.06777522244999,198.71444577236667,0.41662911807324476,0.3080935581709406,0.002964523634886843,0.15282900631437618,0.03585155115590157,0.08363224265065007
FSI,1.4298484500722328,273.79644500685237,0.7505588011868493,10.072063447061417,6.412961678367158,5.682963346412723,0.04269422752523999,1.7101698093240283,53.374002798322124,0.0473357843970699,0.012853992350661397,0.17062170181399203,0.07142006778240657,0.1758465514953009,0.5219219021605691
BF4,0.5176408970981219,286.50105437825545,0.7574580270032463,37.467345050871025,4.029405494157785,3.9802281315303345,0.07110256210094812,1.2165824122295152,67.380083875872,0.11788654957998267,0.3853506162690531,0.13050901116681865,0.20919000581184502,0.07731613713464293,0.07974768003765764
BF4,0.7434672334890209,289.8940868612017,0.8254463584364029,20.521128314608536,4.488832330023675,4.534230801250748,0.06458117959145797,1.3591318634822023,68.07525116056486,0.17356241841089012,0.021485874749331696,0.28138554385055065,0.11576255720311927,0.14175033315889252,0.26605327262721584
BF4,1.4758549053349574,274.15474932101154,0.9605605619802902,53.28868849994127,6.51372209783854,6.544120043174786,0.0420888004128983,2.0316007083987366,125.1843871752789,0.22346642973416397,0.4876928021011231,0.024953185562371284,0.07406012016073592,0.042527263512584484,0.1473001989290213
BF4,0.3033652280711762,319.9966463584368,0.8552279248676539,45.19185695947379,3.173356835530165,3.6486160362007864,0.10083853248888594,1.1385132074946203,76.89468866333536,0.33304392962681467,0.2044016084987032,0.08931012699579619,0.13315719250817096,0.1055069643033749,0.13458017806714012
BF4,0.8408180861787966,309.9302954471421,0.7601247379833419,23.832526131822235,4.403375700146032,4.597816568620782,0.07038470404350546,1.3765265228277004,69.5203822107866,0.2210428739483394,0.005217282570810519,0.030935145237212174,0.11884132181280525,0.30507309138251004,0.3188902850483226
BF4,0.7554248394301262,322.2736717699408,0.8200502263274994,12.664304748906929,4.069817769054144,4.548715776370225,0.07918626583736195,1.3630749705505691,66.66884180281353,0.06728708006254203,0.03618034678861274,0.08858432047878757,0.10223421486471022,0.3174662900478812,0.3882477477574663
PF6,1.3015123379630116,301.15285535980075,0.9640487657871042,36.22313687297002,5.527383546711768,6.136803407674824,0.0544837992179783,1.8726615009621597,159.96727438016694,0.08301831548026084,0.41462371519840235,0.21039109473893639,0.1861924972728652,0.03417711382128884,0.07159726348824648
PF6,1.146808098798393,283.69980757963623,0.9390767786177383,25.85806532371496,5.520398873707687,5.692352137780819,0.051391179164757314,1.7133841117297857,119.67249720405562,0.01026387522487637,0.3400785270122286,0.17194291805072248,0.23005875327295686,0.03634440605730949,0.21131152038190612
FSI,0.886647172129921,316.5016636965289,0.8113164607773249,49.75233578384834,4.410361342591442,4.798378614126678,0.07176320466988283,1.4328646939006466,175.6281381010288,0.26545449330051607,0.36718779001324536,0.09136197530960129,0.03396272495696523,0.028269723427360772,0.21376329299231128
TFSI,1.767195931198881,286.3588980522185,0.8876897230507984,31.243426290055794,6.881390447580248,6.921804166856081,0.04161352276601495,2.1910060751209524,138.79597724571707,0.05973593152536834,0.36187331379839116,0.13836460509495344,0.03388183347250325,0.2489889399564538,0.1571553761523299
